,dup_indx,eid,affiliation_id,dptid,organization,city,postalcode,addresspart,country,collaboration,auid,orcid,indexed_name,surname,given_name
3,43346,2-s2.0-85083950047,60000745.0,,University of Illinois at Urbana-Champaign,,,,United States,,56478241900,,He N.,He,Niao
4,43346,2-s2.0-85083950047,60006191.0,,Google AI,,,,United States,,55730767800,,Li L.,Li,Lihong
5,43346,2-s2.0-85083950047,60121285.0,,Ant Financial Services Group,,,,China,,55587150100,,Song L.,Song,Le
0,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,56567614100,,Pathak D.,Pathak,Deepak
1,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,56743276500,,Mahmoudieh P.,Mahmoudieh,Parsa
2,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,57205622195,,Luo G.,Luo,Guanghao
3,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,56333469300,,Agrawal P.,Agrawal,Pulkit
4,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,57195422583,,Chen D.,Chen,Dian
5,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,57205627257,,Shentu Y.,Shentu,Yide
6,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,56433480600,,Shelhamer E.,Shelhamer,Evan
7,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,7101991704,,Malik J.,Malik,Jitendra
8,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,7005029942,,Efros A.A.,Efros,Alexei A.
9,43347,2-s2.0-85083950029,60025038.0,,UC Berkeley,,,,United States,,7003377605,,Darrell T.,Darrell,Trevor
0,43348,2-s2.0-85083950026,60025778.0,,University of Michigan,Ann Arbor,,,United States,,55821283900,,Zhang D.,Zhang,Dejiao
1,43348,2-s2.0-85083950026,60025778.0,,University of Michigan,Ann Arbor,,,United States,,57203400970,,Wang H.,Wang,Haozhu
2,43348,2-s2.0-85083950026,60025778.0,,University of Michigan,Ann Arbor,,,United States,,22833758300,,Balzano L.,Balzano,Laura
3,43348,2-s2.0-85083950026,60004956.0,115641118.0,"Instituto de Telecomunicaçõe, Instituto Superior Técnico, University of Lisbon",,,,Portugal,,34769730500,,Figueiredo M.A.T.,Figueiredo,Mário A.T.
0,43349,2-s2.0-85083950011,60025778.0,,University of Michigan,Ann Arbor,,,United States,,56379538100,,Xiao C.,Xiao,Chaowei
1,43349,2-s2.0-85083950011,60025778.0,,University of Michigan,Ann Arbor,,,United States,,9733562100,,Liu M.,Liu,Mingyan
2,43349,2-s2.0-85083950011,60022195.0,,Massachusetts Institute of Technology,,,,United States,,56316642900,,Zhu J.Y.,Zhu,Jun-Yan
3,43349,2-s2.0-85083950011,60025038.0,,University of California,Berkeley,,,United States,,57188689924,,Li B.,Li,Bo
4,43349,2-s2.0-85083950011,60025038.0,,University of California,Berkeley,,,United States,,57207135651,,He W.,He,Warren
5,43349,2-s2.0-85083950011,60025038.0,,University of California,Berkeley,,,United States,,7402443870,,Song D.,Song,Dawn
0,43350,2-s2.0-85083949962,101128086.0,,Institute for Advanced Study,,,,United States,,57326866700,,Cohen N.,Cohen,Nadav
1,43350,2-s2.0-85083949962,60007903.0,,Hebrew University of Jerusalem,,,,Israel,,35581862600,,Shashua A.,Shashua,Amnon
2,43350,2-s2.0-85083949962,60007903.0,,Hebrew University of Jerusalem,,,,Israel,,57204955564,,Tamari R.,Tamari,Ronen
0,43352,2-s2.0-85084619038,60012162.0,,Politecnico di Torino,Torino,,,Italy,,55968886600,,Valsesia D.,Valsesia,Diego
1,43352,2-s2.0-85084619038,60012162.0,,Politecnico di Torino,Torino,,,Italy,,56344146600,,Fracastoro G.,Fracastoro,Giulia
2,43352,2-s2.0-85084619038,60012162.0,,Politecnico di Torino,Torino,,,Italy,,7003771643,,Magli E.,Magli,Enrico
0,43353,2-s2.0-85083954538,60006191.0,,Google Brain,,,,United States,,57192166230,,Gulrajani I.,Gulrajani,Ishaan
1,43353,2-s2.0-85083954538,60006191.0,,Google Brain,,,,United States,,55354986300,,Raffel C.,Raffel,Colin
2,43353,2-s2.0-85083954538,60006191.0,,Google Brain,,,,United States,,57210576440,,Metz L.,Metz,Luke
0,43354,2-s2.0-85083954533,60002798.0,,Chinese University of Hong Kong,,,,Hong Kong,,57203040853,,Luo P.,Luo,Ping
1,43354,2-s2.0-85083954533,60002798.0,,Chinese University of Hong Kong,,,,Hong Kong,,54923549900,,Zhang R.,Zhang,Ruimao
2,43354,2-s2.0-85083954533,60002798.0,,Chinese University of Hong Kong,,,,Hong Kong,,57197871017,,Li J.,Li,Jingyu
3,43354,2-s2.0-85083954533,60120944.0,,SenseTime Research,,,,,,57207581465,,Ren J.,Ren,Jiamin
4,43354,2-s2.0-85083954533,60120944.0,,SenseTime Research,,,,,,57205494413,,Peng Z.,Peng,Zhanglin
5,43354,2-s2.0-85083954533,60006541.0,,University of Hong Kong,,,,Hong Kong,,57203040853,,Luo P.,Luo,Ping
0,43355,2-s2.0-85083954530,60003269.0,,"Princeton University, Institute for Advanced Study",,,,United States,,7202419160,,Arora S.,Arora,Sanjeev
1,43355,2-s2.0-85083954530,60025278.0,,Tsinghus University,,,,China,,57202916393,,Lyu K.,Lyu,Kaifeng
2,43355,2-s2.0-85083954530,60003269.0,,Princeton University,,,,United States,,57208442585,,Li Z.,Li,Zhiyuan
0,43356,2-s2.0-85083954502,60022195.0,,MIT,,,,United States,,57200618213,,Lin J.,Lin,Ji
1,43356,2-s2.0-85083954502,60141075.0,,MIT-IBM Watson AI Lab,,,,United States,,57141834200,,Gan C.,Gan,Chuang
2,43356,2-s2.0-85083954502,60141075.0,,MIT-IBM Watson AI Lab,,,,United States,,56697675800,,Han S.,Han,Song
0,43357,2-s2.0-85083954491,60029278.0,113772879.0,"Department of Statistics, University of Chicago",Chicago,60637,,United States,,56953995200,,Gao C.,Gao,Chao
1,43357,2-s2.0-85083954491,60008592.0,108281977.0,"Department of Mathematics, Hong Kong University of Science and Technology",Kowloon,,,Hong Kong,,36639058600,,Yao Y.,Yao,Yuan
2,43357,2-s2.0-85083954491,60008592.0,108281977.0,"Department of Mathematics, Hong Kong University of Science and Technology",Kowloon,,,Hong Kong,,57210636287,,Zhu W.,Zhu,Weizhi
3,43357,2-s2.0-85083954491,60005455.0,118456301.0,"Department of Statistics and Data Science, Yale University",New Haven,06511,,United States,,57210640554,,Liu J.,Liu,Jiyi
0,43358,2-s2.0-85083954482,60012708.0,,Stanford University,,,,United States,,57199404340,,Bai Y.,Bai,Yu
1,43358,2-s2.0-85083954482,60012708.0,,Stanford University,,,,United States,,56006004200,,Ma T.,Ma,Tengyu
2,43358,2-s2.0-85083954482,60022195.0,,MIT,,,,United States,,55834350900,,Risteski A.,Risteski,Andrej
0,43359,2-s2.0-85083954452,112925817.0,,Machine Learning Department,,,,United States,,56683697300,,Tsai Y.H.H.,Tsai,Yao-Hung Hubert
1,43359,2-s2.0-85083954452,112925817.0,,Machine Learning Department,,,,United States,,57203051940,,Liang P.P.,Liang,Paul Pu
2,43359,2-s2.0-85083954452,112925817.0,,Machine Learning Department,,,,United States,,57203057355,,Salakhutdinov R.,Salakhutdinov,Ruslan
3,43359,2-s2.0-85083954452,60027950.0,104416009.0,"Language Technologies Institute, Carnegie Mellon University",,,,United States,,57144043100,,Zadeh A.,Zadeh,Amir
4,43359,2-s2.0-85083954452,60027950.0,104416009.0,"Language Technologies Institute, Carnegie Mellon University",,,,United States,,6603047400,,Morency L.P.,Morency,Louis-Philippe
0,43360,2-s2.0-85083954446,60025778.0,,University of Michigan,,,,United States,,57207758647,,Choi J.,Choi,Jongwook
1,43360,2-s2.0-85083954446,60025778.0,,University of Michigan,,,,United States,,57194152789,,Guo Y.,Guo,Yijie
2,43360,2-s2.0-85083954446,60025778.0,,University of Michigan,,,,United States,,57189092217,,Oh J.,Oh,Junhyuk
3,43360,2-s2.0-85083954446,60025778.0,,University of Michigan,,,,United States,,15056237200,,Lee H.,Lee,Honglak
4,43360,2-s2.0-85083954446,60006191.0,,Google Brain,,,,United States,,6506333617,,Moczulski M.,Moczulski,Marcin
5,43360,2-s2.0-85083954446,60006191.0,,Google Brain,,,,United States,,57210639840,,Wu N.,Wu,Neal
6,43360,2-s2.0-85083954446,60006191.0,,Google Brain,,,,United States,,57210680844,,Norouzi M.,Norouzi,Mohammad
7,43360,2-s2.0-85083954446,60006191.0,,Google Brain,,,,United States,,15056237200,,Lee H.,Lee,Honglak
8,43360,2-s2.0-85083954446,60111161.0,,DeepMind,,,,United Kingdom,,57189092217,,Oh J.,Oh,Junhyuk
0,43361,2-s2.0-85083954443,60009507.0,,"Mila/Université de Montréal, Microsoft Research",Montréal,,,Canada,,56488871000,,Shen Y.,Shen,Yikang
1,43361,2-s2.0-85083954443,60113142.0,,"Mila, Université de Montréal",Montréal,,,Canada,,57208446706,,Tan S.,Tan,Shawn
2,43361,2-s2.0-85083954443,60113142.0,,"Mila, Université de Montréal",Montréal,,,Canada,,6507291186,,Courville A.,Courville,Aaron
3,43361,2-s2.0-85083954443,60021726.0,,Microsoft Research,Montréal,,,Canada,,35276255400,,Sordoni A.,Sordoni,Alessandro
0,43362,2-s2.0-85083954434,60026851.0,,"Department of Engineering Science, University of Oxford",,,,United Kingdom,,57196420035,,Webb S.,Webb,Stefan
1,43362,2-s2.0-85083954434,60026851.0,,"Department of Engineering Science, University of Oxford, Alan Turing Institute",,,,United Kingdom,,57214630218,,Pawan Kumar M.,Pawan Kumar,M.
2,43362,2-s2.0-85083954434,60026851.0,113824815.0,"Department of Statistics, University of Oxford",,,,United Kingdom,,57192154947,,Rainforth T.,Rainforth,Tom
3,43362,2-s2.0-85083954434,60026851.0,113824815.0,"Department of Statistics, University of Oxford",,,,United Kingdom,,6701781188,,Teh Y.W.,Teh,Yee Whye
0,43363,2-s2.0-85083954433,60026851.0,,University of Oxford,,,,United Kingdom,,57215334619,,Pérez G.V.,Pérez,Guillermo Valle
1,43363,2-s2.0-85083954433,60026851.0,,University of Oxford,,,,United Kingdom,,7004751956,,Louis A.A.,Louis,Ard A.
2,43363,2-s2.0-85083954433,60026851.0,,University of Oxford,,,,United Kingdom,,57200859859,,Camargo C.Q.,Camargo,Chico Q.
0,43364,2-s2.0-85083954418,60006320.0,,"Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology",,,,United States,,57202055981,,He H.,He,Hao
1,43364,2-s2.0-85083954418,60006320.0,,"Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology",,,,United States,,57218524265,,Wang H.,Wang,Hao
2,43364,2-s2.0-85083954418,60006320.0,,"Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology",,,,United States,,57209397161,,Lee G.H.,Lee,Guang-He
3,43364,2-s2.0-85083954418,60006320.0,,"Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology",,,,United States,,56420891700,,Tian Y.,Tian,Yonglong
0,43365,2-s2.0-85083954417,60025084.0,113824770.0,"Department of Computer Science and Engineering, Shanghai Jiao Tong University",,,,China,,57210644194,,Zhang H.,Zhang,Huan
1,43365,2-s2.0-85083954417,60025084.0,113824770.0,"Department of Computer Science and Engineering, Shanghai Jiao Tong University",,,,China,,55715822700,,Zhao H.,Zhao,Hai
0,43366,2-s2.0-85083954389,60022195.0,,Massachusetts Institute of Technology,,,,United States,,57191867824,,Hsu W.N.,Hsu,Wei-Ning
1,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57193542775,,Zhang Y.,Zhang,Yu
2,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57209788213,,Weiss R.J.,Weiss,Ron J.
3,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,6701387695,,Zen H.,Zen,Heiga
4,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,55670455500,,Wu Y.,Wu,Yonghui
5,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57189030317,,Wang Y.,Wang,Yuxuan
6,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57209891192,,Cao Y.,Cao,Yuan
7,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57204814279,,Jia Y.,Jia,Ye
8,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57194146729,,Chen Z.,Chen,Zhifeng
9,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57204049736,,Shen J.,Shen,Jonathan
10,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,36835908700,,Nguyen P.,Nguyen,Patrick
11,43366,2-s2.0-85083954389,60006191.0,,Google Inc,,,,United States,,57223612168,,Pang R.,Pang,Ruoming
12,43366,2-s2.0-85083954389,60006191.0,,Google Brain,,,,United States,,57191867824,,Hsu W.N.,Hsu,Wei-Ning
0,43367,2-s2.0-85083954385,60027950.0,114610242.0,"Machine Learning Department, Carnegie Mellon University",Pittsburgh,15213,,United States,,57193090950,,Yeh C.K.,Yeh,Chih-Kuan
1,43367,2-s2.0-85083954385,60114181.0,,Tencent AI Lab,Bellevue,98004,,United States,,39160902900,,Chen J.,Chen,Jianshu
2,43367,2-s2.0-85083954385,60114181.0,,Tencent AI Lab,Bellevue,98004,,United States,,55966925400,,Yu C.,Yu,Chengzhu
3,43367,2-s2.0-85083954385,60114181.0,,Tencent AI Lab,Bellevue,98004,,United States,,35764924800,,Yu D.,Yu,Dong
4,43367,2-s2.0-85083954385,60114181.0,,Tencent AI Lab,Bellevue,,,United States,,57193090950,,Yeh C.K.,Yeh,Chih-Kuan
0,43368,2-s2.0-85083954365,60007493.0,,"B-IT, University of Bonn",Bonn,,,Germany,,56260856400,,Dong T.,Dong,Tiansi
1,43368,2-s2.0-85083954365,60007493.0,,"B-IT, University of Bonn",Bonn,,,Germany,,56234566100,,Bauckhage C.,Bauckhage,Christian
2,43368,2-s2.0-85083954365,60007493.0,,"B-IT, University of Bonn",Bonn,,,Germany,,7201716215,,Zimmermann J.,Zimmermann,Jörg
3,43368,2-s2.0-85083954365,60023831.0,,Fraunhofer IAIS,Sankt Augustin,,,Germany,,56234566100,,Bauckhage C.,Bauckhage,Christian
4,43368,2-s2.0-85083954365,60025278.0,,"DCST, Tsinghua University",Beijing,,,China,,57204393623,,Jin H.,Jin,Hailong
5,43368,2-s2.0-85083954365,60025278.0,,"DCST, Tsinghua University",Beijing,,,China,,8304332600,,Li J.,Li,Juanzi
6,43368,2-s2.0-85083954365,60007493.0,,"B-IT, University of Bonn",Bonn,,,Germany,,57210637438,,Cremers O.H.,Cremers,Olaf H.
7,43368,2-s2.0-85083954365,60007493.0,,"B-IT, University of Bonn",Bonn,,,Germany,,54685142600,,Speicher D.,Speicher,Daniel
8,43368,2-s2.0-85083954365,60007493.0,,"B-IT, University of Bonn",Bonn,,,Germany,,7006727752,,Cremers A.B.,Cremers,Armin B.
9,43368,2-s2.0-85083954365,60007493.0,103412510.0,"Informatik II, University of Bonn",,,,Germany,,7201716215,,Zimmermann J.,Zimmermann,Jörg
0,43369,2-s2.0-85083954349,60016849.0,112729833.0,"Department of Computer Science, University of Toronto",,,,Canada,,57201888780,,Gao J.,Gao,Jun
1,43369,2-s2.0-85083954349,120210640.0,,Vector Institute,,,,Canada,,57201888780,,Gao J.,Gao,Jun
2,43369,2-s2.0-85083954349,60001604.0,,"Key Laboratory of Machine Perception, MOE, School of EECS, Peking University",,,,China,,57194207766,,He D.,He,Di
3,43369,2-s2.0-85083954349,60001604.0,,"Key Laboratory of Machine Perception, MOE, School of EECS, Peking University",,,,China,,55721280000,,Wang L.,Wang,Liwei
4,43369,2-s2.0-85083954349,60021726.0,,Microsoft Research,,,,United States,,57201888780,,Gao J.,Gao,Jun
5,43369,2-s2.0-85083954349,60021726.0,,Microsoft Research,,,,United States,,57204467223,,Tan X.,Tan,Xu
6,43369,2-s2.0-85083954349,60021726.0,,Microsoft Research,,,,United States,,57255239700,,Qin T.,Qin,Tao
7,43369,2-s2.0-85083954349,60021726.0,,Microsoft Research,,,,United States,,8536446600,,Liu T.Y.,Liu,Tie-Yan
8,43369,2-s2.0-85083954349,60014966.0,120698237.0,"Center for Data Science, Peking University, Beijing Institute of Big Data Research",,,,China,,55721280000,,Wang L.,Wang,Liwei
0,43370,2-s2.0-85083954345,60030840.0,111005040.0,"Department of Computer Science, University of Copenhagen Denmark",Copenhagen,2100,,Denmark,,57209871212,,Hansen C.,Hansen,Christian
1,43370,2-s2.0-85083954345,60030840.0,111005040.0,"Department of Computer Science, University of Copenhagen Denmark",Copenhagen,2100,,Denmark,,57104400600,,Hansen C.,Hansen,Casper
2,43370,2-s2.0-85083954345,60030840.0,111005040.0,"Department of Computer Science, University of Copenhagen Denmark",Copenhagen,2100,,Denmark,,6701848987,,Alstrup S.,Alstrup,Stephen
3,43370,2-s2.0-85083954345,60030840.0,111005040.0,"Department of Computer Science, University of Copenhagen Denmark",Copenhagen,2100,,Denmark,,8976163500,,Simonsen J.G.,Simonsen,Jakob Grue
4,43370,2-s2.0-85083954345,60030840.0,111005040.0,"Department of Computer Science, University of Copenhagen Denmark",Copenhagen,2100,,Denmark,,55901339300,,Lioma C.,Lioma,Christina
0,43371,2-s2.0-85083954326,60003269.0,,Princeton University,,,,United States,,57210644045,,Luo Y.,Luo,Yuping
1,43371,2-s2.0-85083954326,60025038.0,,University of California,Berkeley,,,United States,,57191077629,,Xu H.,Xu,Huazhe
2,43371,2-s2.0-85083954326,60025038.0,,University of California,Berkeley,,,United States,,7003377605,,Darrell T.,Darrell,Trevor
3,43371,2-s2.0-85083954326,60111190.0,,Facebook AI Research,,,,,,15623634200,,Tian Y.,Tian,Yuandong
4,43371,2-s2.0-85083954326,60012708.0,,Stanford University,,,,United States,,57192159277,,Li Y.,Li,Yuanzhi
5,43371,2-s2.0-85083954326,60012708.0,,Stanford University,,,,United States,,56006004200,,Ma T.,Ma,Tengyu
0,43373,2-s2.0-85083954308,60031581.0,,Caltech,,,,United States,,57195551573,,Bernstein J.,Bernstein,Jeremy
1,43373,2-s2.0-85083954308,60031581.0,,Caltech,,,,United States,,57203387839,,Zhao J.,Zhao,Jiawei
2,43373,2-s2.0-85083954308,60031581.0,,Caltech,,,,United States,,16068201100,,Anandkumar A.,Anandkumar,Anima
3,43373,2-s2.0-85083954308,60021666.0,,Nanjing University of Aeronautics and Astronautics,,,,China,,57203387839,,Zhao J.,Zhao,Jiawei
4,43373,2-s2.0-85083954308,60007278.0,,UC Irvine,,,,United States,,57204800638,,Azizzadenesheli K.,Azizzadenesheli,Kamyar
0,43374,2-s2.0-85083954307,60012708.0,113019838.0,"Department of Psychology, Stanford University",,,,United States,,57200337008,,Lampinen A.K.,Lampinen,Andrew K.
1,43374,2-s2.0-85083954307,60012708.0,113731212.0,"Department of Applied Physics, Stanford University, Google Brain",,,,United States,,8422780800,,Ganguli S.,Ganguli,Surya
0,43375,2-s2.0-85083954266,60015481.0,,University of Washington,,,,United States,,56423567500,,Lowrey K.,Lowrey,Kendall
1,43375,2-s2.0-85083954266,60015481.0,,University of Washington,,,,United States,,57191609732,,Rajeswaran A.,Rajeswaran,Aravind
2,43375,2-s2.0-85083954266,60015481.0,,University of Washington,,,,United States,,6603824936,,Kakade S.,Kakade,Sham
3,43375,2-s2.0-85083954266,60015481.0,,University of Washington,,,,United States,,6701358567,,Todorov E.,Todorov,Emanuel
4,43375,2-s2.0-85083954266,120967247.0,,Roboti LLC,,,,United States,,6701358567,,Todorov E.,Todorov,Emanuel
5,43375,2-s2.0-85083954266,60121131.0,,OpenAI,,,,United States,,35776942500,,Mordatch I.,Mordatch,Igor
0,43376,2-s2.0-85083954255,60193863.0,,"MSR Montreal, MILA, UdeM, IVADO",,,,Canada,,56151920900,,Devon Hjelm R.,Devon Hjelm,R.
1,43376,2-s2.0-85083954255,60016849.0,,U Toronto,,,,Canada,,57195683424,,Grewal K.,Grewal,Karan
2,43376,2-s2.0-85083954255,,,MSR Montreal,,,,,,35168417700,,Bachman P.,Bachman,Phil
3,43376,2-s2.0-85083954255,,,MSR Montreal,,,,,,56853702700,,Trischler A.,Trischler,Adam
4,43376,2-s2.0-85083954255,123046502.0,123047780.0,"MRN, UNM",,,,United States,,57196021921,,Fedorov A.,Fedorov,Alex
5,43376,2-s2.0-85083954255,122466396.0,,"MILA, UdeM",,,,United States,,57215269471,,Lavoie-Marchildon S.,Lavoie-Marchildon,Samuel
6,43376,2-s2.0-85083954255,60103670.0,,"MILA, UdeM, IVADO, CIFAR",,,,,,7003958245,,Bengio Y.,Bengio,Yoshua
0,43377,2-s2.0-85083954234,60025278.0,,"IIIS, Tsinghua University",,,,China,,57201377790,,Mao J.,Mao,Jiayuan
1,43377,2-s2.0-85083954234,60141075.0,,MIT-IBM Watson AI Lab,,,,United States,,57141834200,,Gan C.,Gan,Chuang
2,43377,2-s2.0-85083954234,60111161.0,,Deepmind,,,,United Kingdom,,14035707300,,Kohli P.,Kohli,Pushmeet
